Epoch Time,Value
1704063840000,1
1704063861000,1
1704063875000,1
1704063880000,1
1704063887000,1
1704063900000,1
1704063921000,1
1704063938000,1
1704063940000,1
1704063953000,1
1704063960000,1
1704063981000,1
1704063995000,1
1704064000000,1
1704064018000,1
1704064020000,1
1704064041000,1
1704064056000,1
1704064061000,1
1704064080000,1
1704064082000,1
1704064101000,1
1704064117000,1
1704064121000,1
1704064140000,1
1704064146000,1
1704064161000,1
1704064177000,1
1704064181000,1
1704064200000,1
1704064210000,1
1704064221000,1
1704064237000,1
1704064242000,1
1704064260000,1
1704064274000,1
1704064281000,1
1704064300000,1
1704064302000,1
1704064320000,1
1704064338000,1
1704064341000,1
1704064357000,1
1704064363000,1
1704064380000,1
1704064401000,1
1704064402000,1
1704064416000,1
1704064423000,1
1704064440000,1
1704064461000,1
1704064466000,1
1704064475000,1
1704064483000,1
1704064500000,1
1704064521000,1
1704064530000,1
1704064537000,1
1704064544000,1
1704064560000,1
1704064581000,1
1704064594000,1
1704064598000,1
1704064604000,1
1704064620000,1
1704064641000,1
1704064658000,1
1704064659000,1
1704064664000,1
1704064680000,1
1704064701000,1
1704064715000,1
1704064725000,1
1704064740000,1
1704064761000,1
1704064776000,1
1704064785000,1
1704064789000,1
1704064800000,1
1704064821000,1
1704064836000,1
1704064845000,1
1704064855000,1
1704064860000,1
1704064881000,1
1704064897000,1
1704064906000,1
1704064920000,1
1704064941000,1
1704064958000,1
1704064966000,1
1704064980000,1
1704064984000,1
1704065001000,1
1704065016000,1
1704065026000,1
1704065040000,1
1704065048000,1
1704065061000,1
1704065076000,1
1704065087000,1
1704065100000,1
1704065112000,1
1704065121000,1
1704065137000,1
1704065147000,1
1704065160000,1
1704065176000,1
1704065181000,1
1704065197000,1
1704065208000,1
1704065220000,1
1704065240000,1
1704065241000,1
1704065257000,1
1704065268000,1
1704065280000,1
1704065301000,1
1704065304000,1
1704065320000,1
1704065328000,1
1704065340000,1
1704065361000,1
1704065369000,1
1704065374000,1
1704065389000,1
1704065400000,1
1704065421000,1
1704065434000,1
1704065437000,1
1704065449000,1
1704065460000,1
1704065481000,1
1704065498000,1
1704065499000,1
1704065509000,1
1704065520000,1
1704065541000,1
1704065560000,1
1704065563000,1
1704065570000,1
1704065580000,1
1704065601000,1
1704065619000,1
1704065627000,1
1704065630000,1
1704065640000,1
1704065661000,1
1704065676000,1
1704065691000,1
1704065692000,1
1704065700000,1
1704065721000,1
1704065737000,1
1704065751000,1
1704065756000,1
1704065760000,1
1704065781000,1
1704065797000,1
1704065811000,1
1704065820000,1
1704065841000,1
1704065856000,1
1704065872000,1
1704065880000,1
1704065884000,1
1704065901000,1
1704065919000,1
1704065932000,1
1704065940000,1
1704065948000,1
1704065961000,1
1704065978000,1
1704065993000,1
1704066000000,1
1704066012000,1
1704066021000,1
1704066035000,1
1704066053000,1
1704066060000,1
1704066077000,1
1704066081000,1
1704066097000,1
1704066113000,1
1704066120000,1
1704066141000,1
1704066142000,1
1704066157000,1
1704066174000,1
1704066180000,1
1704066201000,1
1704066207000,1
1704066219000,1
1704066234000,1
1704066240000,1
1704066261000,1
1704066271000,1
1704066275000,1
1704066294000,1
1704066300000,1
1704066321000,1
1704066336000,1
1704066355000,1
1704066360000,1
1704066381000,1
1704066397000,1
1704066400000,1
1704066415000,1
1704066420000,1
1704066441000,1
1704066459000,1
1704066464000,1
1704066475000,1
1704066480000,1
1704066501000,1
1704066515000,1
1704066529000,1
1704066536000,1
1704066540000,1
1704066561000,1
1704066576000,1
1704066593000,1
1704066596000,1
1704066600000,1
1704066621000,1
1704066637000,1
1704066657000,1
1704066660000,1
1704066681000,1
1704066697000,1
1704066717000,1
1704066720000,1
1704066722000,1
1704066741000,1
1704066757000,1
1704066777000,1
1704066780000,1
1704066786000,1
1704066801000,1
1704066815000,1
1704066838000,1
1704066840000,1
1704066852000,1
1704066861000,1
1704066876000,1
1704066898000,1
1704066900000,1
1704066916000,1
1704066921000,1
1704066937000,1
1704066959000,1
1704066960000,1
1704066981000,1
1704066996000,1
1704067019000,1
1704067020000,1
1704067041000,1
1704067045000,1
1704067054000,1
1704067079000,1
1704067080000,1
1704067101000,1
1704067109000,1
1704067115000,1
1704067140000,1
1704067161000,1
1704067172000,1
1704067177000,1
1704067200000,1
1704067221000,1
1704067237000,1
1704067260000,1
1704067281000,1
1704067295000,1
1704067302000,1
1704067320000,1
1704067321000,1
1704067341000,1
1704067356000,1
1704067366000,1
1704067380000,1
1704067381000,1
1704067401000,1
1704067416000,1
1704067430000,1
1704067440000,1
1704067441000,1
1704067461000,1
1704067475000,1
1704067495000,1
1704067500000,1
1704067502000,1
1704067521000,1
1704067537000,1
1704067559000,1
1704067560000,1
1704067562000,1
1704067581000,1
1704067596000,1
1704067620000,1
1704067623000,1
1704067641000,1
1704067656000,1
1704067680000,1
1704067683000,1
1704067688000,1
1704067701000,1
1704067716000,1
1704067740000,1
1704067743000,1
1704067752000,1
1704067761000,1
1704067775000,1
1704067800000,1
1704067804000,1
1704067816000,1
1704067821000,1
1704067835000,1
1704067860000,1
1704067864000,1
1704067880000,1
1704067881000,1
1704067897000,1
1704067920000,1
1704067924000,1
1704067941000,1
1704067944000,1
1704067959000,1
1704067980000,1
1704067985000,1
1704068001000,1
1704068008000,1
1704068015000,1
1704068040000,1
1704068045000,1
1704068061000,1
1704068073000,1
1704068075000,1
1704068100000,1
1704068106000,1
1704068121000,1
1704068136000,1
1704068138000,1
1704068160000,1
1704068166000,1
1704068181000,1
1704068197000,1
1704068202000,1
1704068220000,1
1704068226000,1
1704068241000,1
1704068258000,1
1704068266000,1
1704068280000,1
1704068287000,1
1704068301000,1
1704068318000,1
1704068330000,1
1704068340000,1
1704068347000,1
1704068361000,1
1704068378000,1
1704068379000,1
1704068400000,1
1704068407000,1
1704068421000,1
1704068435000,1
1704068441000,1
1704068460000,1
1704068468000,1
1704068481000,1
1704068496000,1
1704068505000,1
1704068520000,1
1704068528000,1
1704068541000,1
1704068557000,1
1704068569000,1
1704068580000,1
1704068589000,1
1704068601000,1
1704068616000,1
1704068633000,1
1704068640000,1
1704068649000,1
1704068661000,1
1704068675000,1
1704068697000,1
1704068700000,1
1704068709000,1
1704068721000,1
1704068734000,1
1704068760000,1
1704068762000,1
1704068770000,1
1704068781000,1
1704068796000,1
1704068820000,1
1704068827000,1
1704068830000,1
1704068841000,1
1704068857000,1
1704068880000,1
1704068890000,1
1704068892000,1
1704068901000,1
1704068918000,1
1704068940000,1
1704068951000,1
1704068956000,1
1704068961000,1
1704068978000,1
1704069000000,1
1704069011000,1
1704069020000,1
1704069021000,1
1704069036000,1
1704069060000,1
1704069072000,1
1704069081000,1
1704069084000,1
1704069097000,1
1704069120000,1
1704069132000,1
1704069141000,1
1704069148000,1
1704069158000,1
1704069180000,1
1704069192000,1
1704069201000,1
1704069212000,1
1704069214000,1
1704069240000,1
1704069253000,1
1704069261000,1
1704069275000,1
1704069276000,1
1704069300000,1
1704069313000,1
1704069321000,1
1704069337000,1
1704069340000,1
1704069360000,1
1704069373000,1
1704069381000,1
1704069397000,1
1704069405000,1
1704069420000,1
1704069434000,1
1704069441000,1
1704069455000,1
1704069471000,1
1704069480000,1
1704069494000,1
1704069501000,1
1704069515000,1
1704069537000,1
1704069540000,1
1704069554000,1
1704069561000,1
1704069576000,1
1704069600000,1
1704069601000,1
1704069615000,1
1704069621000,1
1704069637000,1
1704069660000,1
1704069665000,1
1704069675000,1
1704069681000,1
1704069698000,1
1704069720000,1
1704069729000,1
1704069735000,1
1704069741000,1
1704069757000,1
1704069780000,1
1704069793000,1
1704069796000,1
1704069801000,1
1704069816000,1
1704069840000,1
1704069856000,1
1704069857000,1
1704069861000,1
1704069877000,1
1704069900000,1
1704069917000,1
1704069921000,1
1704069938000,1
1704069960000,1
1704069977000,1
1704069981000,1
1704069985000,1
1704069997000,1
1704070020000,1
1704070037000,1
1704070041000,1
1704070050000,1
1704070057000,1
1704070080000,1
1704070098000,1
1704070101000,1
1704070114000,1
1704070116000,1
1704070140000,1
1704070158000,1
1704070161000,1
1704070176000,1
1704070178000,1
1704070200000,1
1704070219000,1
1704070221000,1
1704070237000,1
1704070242000,1
1704070260000,1
1704070279000,1
1704070281000,1
1704070298000,1
1704070306000,1
1704070320000,1
1704070339000,1
1704070341000,1
1704070359000,1
1704070370000,1
1704070380000,1
1704070400000,1
1704070401000,1
1704070418000,1
1704070434000,1
1704070440000,1
1704070460000,1
1704070461000,1
1704070477000,1
1704070498000,1
1704070500000,1
1704070520000,1
1704070521000,1
1704070537000,1
1704070560000,1
1704070563000,1
1704070581000,1
1704070596000,1
1704070620000,1
1704070628000,1
1704070641000,1
1704070658000,1
1704070680000,1
1704070693000,1
1704070701000,1
1704070702000,1
1704070718000,1
1704070740000,1
1704070759000,1
1704070761000,1
1704070762000,1
1704070779000,1
1704070800000,1
1704070821000,1
1704070836000,1
1704070860000,1
1704070881000,1
1704070896000,1
1704070920000,1
1704070941000,1
1704070956000,1
1704070980000,1
1704071001000,1
1704071018000,1
1704071040000,1
1704071061000,1
1704071078000,1
1704071100000,1
1704071121000,1
1704071138000,1
1704071160000,1
1704071181000,1
1704071184000,1
1704071196000,1
1704071209000,1
1704071220000,1
1704071241000,1
1704071245000,1
1704071258000,1
1704071273000,1
1704071280000,1
1704071301000,1
1704071305000,1
1704071317000,1
1704071337000,1
1704071340000,1
1704071361000,1
1704071365000,1
1704071376000,1
1704071400000,1
1704071403000,1
1704071421000,1
1704071426000,1
1704071437000,1
1704071460000,1
1704071468000,1
1704071481000,1
1704071486000,1
1704071496000,1
1704071520000,1
1704071533000,1
1704071541000,1
1704071546000,1
1704071557000,1
1704071580000,1
1704071598000,1
1704071601000,1
1704071606000,1
1704071618000,1
1704071640000,1
1704071661000,1
1704071667000,1
1704071677000,1
1704071700000,1
1704071721000,1
1704071725000,1
1704071727000,1
1704071735000,1
1704071760000,1
1704071781000,1
1704071787000,1
1704071789000,1
1704071796000,1
1704071820000,1
1704071841000,1
1704071848000,1
1704071853000,1
1704071856000,1
1704071880000,1
1704071901000,1
1704071908000,1
1704071917000,1
1704071940000,1
1704071961000,1
1704071968000,1
1704071977000,1
1704071981000,1
1704072000000,1
1704072021000,1
1704072029000,1
1704072035000,1
1704072047000,1
1704072060000,1
1704072081000,1
1704072089000,1
1704072097000,1
1704072112000,1
1704072120000,1
1704072141000,1
1704072149000,1
1704072157000,1
1704072177000,1
1704072180000,1
1704072201000,1
1704072210000,1
1704072215000,1
1704072240000,1
1704072241000,1
1704072261000,1
1704072270000,1
1704072276000,1
1704072300000,1
1704072305000,1
1704072321000,1
1704072330000,1
1704072336000,1
1704072360000,1
1704072369000,1
1704072381000,1
1704072391000,1
1704072397000,1
1704072420000,1
1704072433000,1
1704072441000,1
1704072451000,1
1704072457000,1
1704072480000,1
1704072497000,1
1704072501000,1
1704072511000,1
1704072516000,1
1704072540000,1
1704072561000,1
1704072562000,1
1704072571000,1
1704072575000,1
1704072600000,1
1704072621000,1
1704072626000,1
1704072632000,1
1704072636000,1
1704072660000,1
1704072681000,1
1704072692000,1
1704072697000,1
1704072720000,1
1704072741000,1
1704072752000,1
1704072757000,1
1704072760000,1
1704072780000,1
1704072801000,1
1704072813000,1
1704072818000,1
1704072821000,1
1704072840000,1
1704072861000,1
1704072873000,1
1704072876000,1
1704072885000,1
1704072900000,1
1704072921000,1
1704072933000,1
1704072935000,1
1704072950000,1
1704072960000,1
1704072981000,1
1704072994000,1
1704072997000,1
1704073014000,1
1704073020000,1
1704073041000,1
1704073054000,1
1704073057000,1
1704073078000,1
1704073080000,1
1704073101000,1
1704073114000,1
1704073118000,1
1704073140000,1
1704073142000,1
1704073161000,1
1704073174000,1
1704073200000,1
1704073206000,1
1704073221000,1
1704073235000,1
1704073260000,1
1704073271000,1
1704073281000,1
1704073295000,1
1704073297000,1
1704073320000,1
1704073335000,1
1704073341000,1
1704073355000,1
1704073356000,1
1704073380000,1
1704073400000,1
1704073401000,1
1704073416000,1
1704073440000,1
1704073461000,1
1704073464000,1
1704073476000,1
1704073500000,1
1704073521000,1
1704073529000,1
1704073536000,1
1704073537000,1
1704073560000,1
1704073581000,1
1704073593000,1
1704073596000,1
1704073597000,1
1704073620000,1
1704073641000,1
1704073656000,1
1704073657000,1
1704073658000,1
1704073680000,1
1704073701000,1
1704073716000,1
1704073717000,1
1704073722000,1
1704073740000,1
1704073761000,1
1704073775000,1
1704073778000,1
1704073786000,1
1704073800000,1
1704073821000,1
1704073837000,1
1704073838000,1
1704073849000,1
1704073860000,1
1704073881000,1
1704073898000,1
1704073913000,1
1704073920000,1
1704073941000,1
1704073955000,1
1704073958000,1
1704073977000,1
1704073980000,1
1704074001000,1
1704074016000,1
1704074019000,1
1704074040000,1
1704074042000,1
1704074061000,1
1704074076000,1
1704074100000,1
1704074107000,1
1704074121000,1
1704074137000,1
1704074139000,0
1704074160000,0
1704074171000,0
1704074181000,0
1704074198000,0
1704074200000,1
1704074220000,1
1704074236000,1
1704074241000,1
1704074257000,0
1704074260000,0
1704074280000,0
1704074301000,0
1704074317000,0
1704074320000,0
1704074340000,0
1704074361000,0
1704074365000,0
1704074377000,0
1704074381000,0
1704074400000,0
1704074421000,0
1704074428000,0
1704074437000,0
1704074441000,0
1704074460000,0
1704074481000,0
1704074493000,0
1704074497000,0
1704074501000,0
1704074520000,0
1704074541000,0
1704074557000,0
1704074561000,0
1704074580000,0
1704074601000,0
1704074617000,0
1704074621000,0
1704074622000,0
1704074640000,0
1704074661000,0
1704074677000,0
1704074682000,0
1704074685000,0
1704074700000,0
1704074721000,0
1704074737000,0
1704074742000,0
1704074751000,0
1704074760000,0
1704074781000,0
1704074797000,0
1704074803000,0
1704074817000,0
1704074820000,0
1704074841000,0
1704074857000,0
1704074863000,0
1704074880000,0
1704074883000,0
1704074901000,0
1704074917000,0
1704074923000,0
1704074940000,0
1704074948000,0
1704074961000,0
1704074977000,0
1704074983000,0
1704075000000,0
1704075021000,0
1704075037000,0
1704075044000,0
1704075060000,0
1704075081000,0
1704075097000,0
1704075104000,0
1704075120000,0
1704075126000,0
1704075141000,0
1704075157000,0
1704075164000,0
1704075180000,0
1704075190000,0
1704075201000,0
1704075217000,0
1704075225000,0
1704075240000,0
1704075254000,0
1704075261000,0
1704075277000,0
1704075285000,0
1704075300000,0
1704075318000,0
1704075321000,0
1704075337000,0
1704075345000,0
1704075360000,0
1704075381000,0
1704075383000,0
1704075397000,0
1704075405000,0
1704075420000,0
1704075441000,0
1704075448000,0
1704075457000,0
1704075466000,0
1704075480000,0
1704075501000,0
1704075513000,0
1704075517000,0
1704075526000,0
1704075540000,0
1704075561000,0
1704075577000,0
1704075587000,0
1704075600000,0
1704075621000,0
1704075637000,0
1704075641000,0
1704075647000,0
1704075660000,0
1704075681000,0
1704075697000,0
1704075705000,0
1704075707000,0
1704075720000,0
1704075741000,0
1704075757000,0
1704075768000,0
1704075769000,0
1704075780000,0
1704075801000,0
1704075817000,0
1704075828000,0
1704075833000,0
1704075840000,0
1704075861000,0
1704075877000,0
1704075888000,0
1704075897000,0
1704075900000,0
1704075921000,0
1704075937000,0
1704075949000,0
1704075960000,0
1704075962000,0
1704075981000,0
1704075997000,0
1704076009000,0
1704076020000,0
1704076027000,0
1704076041000,0
1704076057000,0
1704076069000,0
1704076080000,0
1704076092000,0
1704076101000,0
1704076117000,0
1704076130000,0
1704076140000,0
1704076157000,0
1704076161000,0
1704076177000,0
1704076190000,0
1704076200000,0
1704076221000,0
1704076223000,0
1704076246000,1
1704076260000,1
1704076281000,1
1704076287000,1
1704076306000,1
1704076310000,1
1704076320000,1
1704076341000,1
1704076351000,1
1704076355000,1
1704076371000,1
1704076380000,1
1704076401000,1
1704076415000,1
1704076417000,1
1704076431000,1
1704076440000,1
1704076461000,1
1704076478000,1
1704076479000,1
1704076491000,1
1704076500000,1
1704076521000,1
1704076537000,1
1704076543000,1
1704076552000,1
1704076560000,1
1704076581000,1
1704076600000,1
1704076608000,1
1704076612000,1
1704076620000,1
1704076641000,1
1704076657000,1
1704076672000,1
1704076673000,1
1704076680000,1
1704076701000,1
1704076716000,1
1704076733000,1
1704076737000,1
1704076740000,1
1704076761000,1
1704076776000,1
1704076793000,1
1704076800000,1
1704076801000,1
1704076821000,1
1704076838000,1
1704076853000,1
1704076860000,1
1704076866000,1
1704076881000,1
1704076897000,1
1704076914000,1
1704076920000,1
1704076930000,1
1704076941000,1
1704076959000,1
1704076974000,1
1704076980000,1
1704076994000,1
1704077001000,1
1704077016000,1
1704077034000,1
1704077040000,1
1704077058000,1
1704077061000,1
1704077076000,1
1704077095000,1
1704077100000,1
1704077121000,1
1704077122000,1
1704077138000,1
1704077155000,1
1704077160000,1
1704077181000,1
1704077186000,1
1704077198000,1
1704077215000,1
1704077220000,1
1704077241000,1
1704077250000,1
1704077256000,1
1704077276000,1
1704077280000,1
1704077301000,1
1704077315000,1
1704077317000,1
1704077336000,1
1704077340000,1
1704077361000,1
1704077376000,1
1704077381000,1
1704077396000,1
1704077400000,1
1704077421000,1
1704077436000,1
1704077446000,1
1704077457000,1
1704077460000,1
1704077481000,1
1704077497000,1
1704077510000,1
1704077517000,1
1704077520000,1
1704077541000,1
1704077559000,1
1704077574000,1
1704077577000,1
1704077580000,1
1704077601000,1
1704077618000,1
1704077638000,1
1704077640000,1
1704077661000,1
1704077676000,1
1704077698000,1
1704077700000,1
1704077702000,1
1704077721000,1
1704077737000,1
1704077758000,1
1704077760000,1
1704077766000,1
1704077781000,1
1704077797000,1
1704077819000,1
1704077820000,1
1704077831000,1
1704077841000,1
1704077861000,1
1704077879000,1
1704077880000,1
1704077895000,1
1704077901000,1
1704077918000,1
1704077939000,1
1704077940000,1
1704077960000,1
1704077961000,1
1704077978000,1
1704078000000,1
1704078021000,1
1704078025000,1
1704078037000,1
1704078060000,1
1704078081000,1
1704078090000,1
1704078097000,1
1704078120000,1
1704078141000,1
1704078154000,1
1704078157000,1
1704078180000,1
1704078181000,1
1704078201000,1
1704078218000,1
1704078240000,1
1704078241000,1
1704078261000,1
1704078279000,1
1704078282000,1
1704078300000,1
1704078301000,1
1704078321000,1
1704078336000,1
1704078346000,1
1704078360000,1
1704078362000,1
1704078381000,1
1704078396000,1
1704078410000,1
1704078420000,1
1704078422000,1
1704078441000,1
1704078458000,1
1704078475000,1
1704078480000,1
1704078482000,1
1704078501000,1
1704078517000,1
1704078539000,1
1704078540000,1
1704078543000,1
1704078561000,1
1704078577000,1
1704078600000,1
1704078603000,1
1704078604000,1
1704078621000,1
1704078638000,1
1704078660000,1
1704078663000,1
1704078669000,1
1704078681000,1
1704078695000,1
1704078720000,1
1704078724000,1
1704078733000,1
1704078741000,1
1704078757000,1
1704078780000,1
1704078784000,1
1704078798000,1
1704078801000,1
1704078819000,1
1704078840000,1
1704078845000,1
1704078861000,1
1704078862000,1
1704078877000,1
1704078900000,1
1704078905000,1
1704078921000,1
1704078926000,1
1704078938000,1
1704078960000,1
1704078965000,1
1704078981000,1
1704078991000,1
1704078998000,1
1704079020000,1
1704079026000,1
1704079041000,1
1704079055000,1
1704079058000,1
1704079080000,1
1704079086000,1
1704079101000,1
1704079117000,1
1704079119000,1
1704079140000,1
1704079146000,1
1704079161000,1
1704079177000,1
1704079184000,1
1704079200000,1
1704079207000,1
1704079221000,1
1704079237000,1
1704079248000,1
1704079260000,1
1704079267000,1
1704079281000,1
1704079298000,1
1704079312000,1
1704079320000,1
1704079327000,1
1704079341000,1
1704079360000,1
1704079376000,1
1704079380000,1
1704079388000,1
1704079401000,1
1704079414000,1
1704079440000,1
1704079441000,1
1704079448000,1
1704079461000,1
1704079477000,1
1704079500000,1
1704079504000,1
1704079508000,1
1704079521000,1
1704079539000,1
1704079560000,1
1704079568000,1
1704079569000,1
1704079581000,1
1704079598000,1
1704079620000,1
1704079629000,1
1704079632000,1
1704079641000,1
1704079658000,1
1704079680000,1
1704079689000,1
1704079697000,1
1704079701000,1
1704079719000,1
1704079740000,1
1704079750000,1
1704079761000,1
1704079762000,1
1704079778000,1
1704079800000,1
1704079810000,1
1704079821000,1
1704079825000,1
1704079836000,1
1704079860000,1
1704079870000,1
1704079881000,1
1704079890000,1
1704079896000,1
1704079920000,1
1704079931000,1
1704079941000,1
1704079954000,1
1704079956000,1
1704079980000,1
1704079991000,1
1704080001000,1
1704080016000,1
1704080019000,1
1704080040000,1
1704080051000,1
1704080061000,1
1704080077000,1
1704080082000,1
1704080100000,1
1704080112000,1
1704080121000,1
1704080138000,1
1704080146000,1
1704080160000,1
1704080172000,1
1704080181000,1
1704080198000,1
1704080210000,1
1704080220000,1
1704080232000,1
1704080241000,1
1704080258000,1
1704080274000,1
1704080280000,1
1704080293000,1
1704080301000,1
1704080317000,1
1704080339000,1
1704080340000,1
1704080353000,1
1704080361000,1
1704080377000,1
1704080400000,1
1704080403000,1
1704080413000,1
1704080421000,1
1704080437000,1
1704080460000,1
1704080467000,1
1704080474000,1
1704080481000,1
1704080498000,1
1704080520000,1
1704080531000,1
1704080534000,1
1704080541000,1
1704080557000,1
1704080580000,1
1704080595000,1
1704080601000,1
1704080618000,1
1704080640000,1
1704080655000,1
1704080659000,1
1704080661000,1
1704080678000,1
1704080700000,1
1704080715000,1
1704080721000,1
1704080724000,1
1704080740000,1
1704080760000,1
1704080776000,1
1704080781000,1
1704080787000,1
1704080800000,1
1704080820000,1
1704080836000,1
1704080841000,1
1704080851000,1
1704080859000,1
1704080880000,1
1704080896000,1
1704080901000,1
1704080914000,1
1704080918000,1
1704080940000,1
1704080957000,1
1704080961000,1
1704080978000,1
1704080979000,1
1704081000000,1
1704081017000,1
1704081021000,1
1704081039000,1
1704081043000,1
1704081060000,1
1704081077000,1
1704081081000,1
1704081099000,1
1704081107000,1
1704081120000,1
1704081138000,1
1704081141000,1
1704081159000,1
1704081171000,1
1704081180000,1
1704081198000,1
1704081201000,1
1704081219000,1
1704081235000,1
1704081240000,1
1704081258000,1
1704081261000,1
1704081279000,1
1704081299000,1
1704081300000,1
1704081319000,1
1704081321000,1
1704081338000,1
1704081360000,1
1704081364000,1
1704081379000,1
1704081381000,1
1704081398000,1
1704081420000,1
1704081427000,1
1704081439000,1
1704081441000,1
1704081458000,1
1704081480000,1
1704081492000,1
1704081500000,1
1704081501000,1
1704081518000,1
1704081540000,1
1704081556000,1
1704081560000,1
1704081561000,1
1704081579000,1
1704081600000,1
1704081620000,1
1704081621000,1
1704081639000,1
1704081660000,1
1704081681000,1
1704081684000,1
1704081699000,1
1704081720000,1
1704081741000,1
1704081748000,1
1704081758000,1
1704081780000,1
1704081801000,1
1704081813000,1
1704081817000,1
1704081840000,1
1704081861000,1
1704081862000,1
1704081878000,1
1704081880000,1
1704081900000,1
1704081921000,1
1704081922000,1
1704081938000,1
1704081942000,1
1704081960000,1
1704081981000,1
1704081983000,1
1704082000000,1
1704082007000,1
1704082020000,1
1704082041000,1
1704082043000,1
1704082060000,1
1704082070000,1
1704082080000,1
1704082101000,1
1704082103000,1
1704082119000,1
1704082135000,1
1704082140000,1
1704082161000,1
1704082164000,1
1704082182000,1
1704082199000,1
1704082200000,1
1704082221000,1
1704082224000,1
1704082238000,1
1704082260000,1
1704082263000,1
1704082281000,1
1704082284000,1
1704082300000,1
1704082320000,1
1704082327000,1
1704082341000,1
1704082345000,1
1704082357000,1
1704082380000,1
1704082391000,1
1704082401000,1
1704082405000,1
1704082418000,1
1704082440000,1
1704082456000,1
1704082461000,1
1704082465000,1
1704082478000,1
1704082500000,1
1704082521000,1
1704082522000,1
1704082526000,1
1704082539000,1
1704082560000,1
1704082581000,1
1704082586000,1
1704082600000,1
1704082620000,1
1704082641000,1
1704082646000,1
1704082651000,1
1704082661000,1
1704082680000,1
1704082701000,1
1704082707000,1
1704082715000,1
1704082720000,1
1704082740000,1
1704082761000,1
1704082767000,1
1704082778000,1
1704082779000,1
1704082800000,1
1704082821000,1
1704082828000,0
1704082838000,0
1704082843000,0
1704082860000,0
1704082881000,0
1704082888000,1
1704082898000,1
1704082907000,1
1704082920000,1
1704082941000,1
1704082948000,1
1704082960000,1
1704082971000,1
1704082980000,1
1704083001000,1
1704083009000,1
1704083018000,1
1704083035000,1
1704083040000,1
1704083061000,1
1704083069000,0
1704083076000,0
1704083100000,0
1704083116000,0
1704083121000,0
1704083129000,0
1704083138000,0
1704083160000,0
1704083181000,0
1704083190000,0
1704083197000,0
1704083220000,0
1704083241000,0
1704083247000,0
1704083250000,0
1704083259000,0
1704083280000,0
1704083301000,0
1704083310000,0
1704083312000,0
1704083317000,0
1704083340000,0
1704083361000,0
1704083371000,0
1704083377000,0
1704083380000,0
1704083400000,0
1704083421000,0
1704083431000,0
1704083440000,0
1704083441000,0
1704083460000,0
1704083481000,0
1704083491000,0
1704083497000,0
1704083506000,0
1704083520000,0
1704083541000,0
1704083552000,0
1704083558000,0
1704083571000,0
1704083580000,0
1704083601000,0
1704083612000,0
1704083621000,0
1704083635000,0
1704083640000,0
1704083661000,0
1704083672000,0
1704083680000,0
1704083699000,0
1704083700000,0
1704083721000,0
1704083733000,0
1704083739000,0
1704083760000,0
1704083763000,0
1704083781000,0
1704083793000,0
1704083801000,0
1704083820000,0
1704083827000,0
1704083841000,0
1704083853000,0
1704083859000,0
1704083880000,0
1704083891000,0
1704083901000,0
1704083914000,0
1704083918000,0
1704083940000,0
1704083955000,0
1704083961000,0
1704083974000,0
1704083978000,0
1704084000000,0
1704084020000,0
1704084021000,0
1704084035000,0
1704084037000,0
1704084060000,0
1704084081000,0
1704084085000,0
1704084095000,0
1704084098000,0
1704084120000,0
1704084141000,0
1704084149000,0
1704084155000,0
1704084160000,0
1704084180000,0
1704084201000,0
1704084213000,0
1704084216000,0
1704084221000,0
1704084240000,0
1704084261000,0
1704084276000,0
1704084277000,0
1704084279000,0
1704084300000,0
1704084321000,0
1704084336000,0
1704084339000,0
1704084341000,0
1704084360000,0
1704084381000,0
1704084397000,0
1704084399000,0
1704084405000,0
1704084420000,0
1704084441000,0
1704084457000,0
1704084458000,0
1704084469000,0
1704084480000,0
1704084501000,0
1704084517000,0
1704084521000,0
1704084533000,0
1704084540000,0
1704084561000,0
1704084578000,0
1704084579000,0
1704084597000,0
1704084600000,0
1704084621000,0
1704084638000,0
1704084639000,0
1704084660000,0
1704084661000,0
1704084681000,0
1704084698000,0
1704084699000,0
1704084720000,0
1704084726000,0
1704084741000,0
1704084757000,0
1704084759000,0
1704084780000,0
1704084791000,0
1704084801000,0
1704084819000,0
1704084840000,0
1704084855000,0
1704084861000,0
1704084878000,0
1704084880000,0
1704084900000,0
1704084919000,0
1704084921000,0
1704084938000,0
1704084940000,0
1704084960000,0
1704084981000,0
1704084983000,0
1704085000000,0
1704085020000,0
1704085041000,0
1704085047000,0
1704085059000,0
1704085061000,0
1704085080000,0
1704085101000,0
1704085111000,0
1704085118000,0
1704085121000,0
1704085140000,0
1704085161000,0
1704085175000,0
1704085180000,0
1704085181000,0
1704085200000,0
1704085221000,0
1704085239000,0
1704085242000,0
1704085260000,0
1704085281000,0
1704085296000,0
1704085302000,0
1704085303000,0
1704085320000,0
1704085341000,0
1704085357000,0
1704085362000,0
1704085367000,0
1704085380000,0
1704085401000,0
1704085416000,0
1704085423000,0
1704085432000,0
1704085440000,0
1704085461000,0
1704085478000,0
1704085483000,0
1704085496000,0
1704085500000,0
1704085521000,0
1704085538000,0
1704085543000,0
1704085560000,0
1704085581000,0
1704085599000,0
1704085604000,0
1704085620000,0
1704085624000,0
1704085641000,0
1704085656000,0
1704085664000,1
1704085680000,1
1704085688000,1
1704085701000,1
1704085716000,1
1704085724000,0
1704085740000,0
1704085752000,0
1704085761000,0
1704085776000,0
1704085785000,0
1704085800000,0
1704085816000,0
